url,status,datetime,flag,dataset,batch,xml_doc_length,xml_script_length,xml_style_length,xml_body_length,xml_scriptbody_ratio,xml_num_titles,base_url,base_num_periods,full_num_periods,base_spec_symbols,full_spec_symbols,base_length,full_length,ip_list,full_anchors,base_anchors,full_params,base_params,full_queries,base_queries,full_digits,base_digits,full_entropy,base_entropy
https://abo.faz.net/login,200,2020-10-06 14:55:13.387124,0,alexa,F1,10416,7779,83,2554,3.045810493343774,1,https://abo.faz.net,2,2,False,False,19,25,104.16.127.55,0,0,0,0,0,0,0,0,-3.943465189601646,-3.6818808028034047
https://about.yammer.com/yammer-blog/use-office-365-credentials-sign-yammer/,200,2020-10-06 14:55:25.198741,0,alexa,F1,26434,10615,5979,9840,1.078760162601626,1,https://about.yammer.com,2,2,False,True,24,76,13.107.6.159,0,0,0,0,0,0,3,0,-4.428234258594936,-3.8553885422075345
https://academy.zdnet.com/sign_in?source=signup_page,200,2020-10-06 14:55:35.763661,0,alexa,F1,27560,18476,5173,3911,4.7241114804397855,1,https://academy.zdnet.com,2,2,False,False,25,52,54.208.40.29,0,0,0,0,1,1,0,0,-4.368051015926779,-3.8936606896881854
https://access.oup.com/eac/login.htm,200,2020-10-06 14:55:46.833715,0,alexa,F1,30556,26549,0,4007,6.6256551035687545,1,https://access.oup.com,2,3,False,False,22,36,46.51.206.26,0,0,0,0,0,0,0,0,-3.9193819456463705,-3.572623663895164
https://access.redhat.com/tags/login,200,2020-10-06 14:55:57.714615,0,alexa,F1,28799,9487,854,18458,0.5139776790551522,3,https://access.redhat.com,2,2,False,False,25,36,23.44.167.17,0,0,0,0,0,0,0,0,-3.961320140211008,-3.6732696895151076
https://account-uplay.ubi.com/,200,2020-10-06 14:56:08.756494,0,alexa,F1,322,208,0,114,1.824561403508772,1,https://account-uplay.ubi.com,2,2,True,True,29,30,216.98.56.223,0,0,0,0,0,0,0,0,-4.0062389286533895,-4.021268494903765
https://account.1and1.com/,200,2020-10-06 14:56:20.006565,0,alexa,F1,7113,2053,4447,613,3.349102773246329,1,https://account.1and1.com,2,2,False,False,25,26,74.208.255.181,0,0,0,0,0,0,2,2,-3.767183467891461,-3.7834651896016465
https://account.avast.com/,200,2020-10-06 14:56:30.203705,0,alexa,F1,2303,2046,52,205,9.980487804878047,1,https://account.avast.com,2,2,False,False,25,26,5.62.48.112,0,0,0,0,0,0,0,0,-3.6133373140453067,-3.6234651896016468
https://account.blizzard.com/,200,2020-10-06 14:56:40.458042,0,alexa,F1,2928,2710,0,218,12.431192660550456,1,https://account.blizzard.com,2,2,False,False,28,29,44.226.90.63,0,0,0,0,0,0,0,0,-4.090234012145145,-4.110577243331642
https://account.chsi.com.cn/,200,2020-10-06 14:56:51.728122,0,alexa,F1,7861,3440,0,4421,0.7781045012440624,1,https://account.chsi.com.cn,3,3,False,False,27,28,36.110.136.79,0,0,0,0,0,0,0,0,-3.597558387024489,-3.6023165585055525
https://account.collegeboard.org/,200,2020-10-06 14:57:01.935460,0,alexa,F1,454,406,0,48,8.458333333333334,1,https://account.collegeboard.org,2,2,False,False,32,33,23.65.247.7,0,0,0,0,0,0,0,0,-4.006071013101169,-4.015319531114783
https://account.diamond.jp/site/login,200,2020-10-06 14:57:13.439220,0,alexa,F1,1812,834,0,978,0.8527607361963192,1,https://account.diamond.jp,2,2,False,False,26,37,52.198.208.204,0,0,0,0,0,0,0,0,-4.0671651897778585,-3.902174814211728
https://account.dji.com/,200,2020-10-06 14:57:23.855378,0,alexa,F1,1029,1026,0,3,342.0,1,https://account.dji.com,2,2,False,False,23,24,13.249.93.80,0,0,0,0,0,0,0,0,-3.8239348962840567,-3.8492239123906247
https://account.docusign.com/,200,2020-10-06 14:57:34.495869,0,alexa,F1,492,274,0,218,1.2568807339449541,1,https://account.docusign.com,2,2,False,False,28,29,64.207.216.103,0,0,0,0,0,0,0,0,-3.8143719431796272,-3.8248629576173565
https://account.domaintools.com/log-in/,200,2020-10-06 14:57:44.814692,0,alexa,F1,6308,3080,0,3228,0.9541511771995044,1,https://account.domaintools.com,2,2,False,True,31,39,199.30.228.26,0,0,0,0,0,0,0,0,-3.9259265776147134,-3.7811470208191236
https://account.envato.com/,200,2020-10-06 14:57:55.310886,0,alexa,F1,27670,26658,0,1012,26.341897233201585,1,https://account.envato.com,2,2,False,False,26,27,104.18.252.82,0,0,0,0,0,0,0,0,-3.708048150071232,-3.719294525666979
https://account.here.com/,200,2020-10-06 14:58:05.678142,0,alexa,F1,16614,15827,0,787,20.110546378653115,1,https://account.here.com,2,2,False,False,24,25,34.210.137.245,0,0,0,0,0,0,0,0,-3.7532696895151076,-3.772055208874201
https://account.jetbrains.com/login,200,2020-10-06 14:58:16.450615,0,alexa,F1,1958,706,0,1252,0.5638977635782748,1,https://account.jetbrains.com,2,2,False,False,29,35,54.246.146.192,0,0,0,0,0,0,0,0,-4.128724445269141,-4.004364184708143
https://account.mojang.com/login,200,2020-10-06 14:58:26.863852,0,alexa,F1,13317,12703,0,614,20.688925081433226,1,https://account.mojang.com,2,2,False,False,26,32,13.249.93.23,0,0,0,0,0,0,0,0,-3.9056390622295662,-3.767183467891461
https://account.nordvpn.com/,200,2020-10-06 14:58:37.886532,0,alexa,F1,5974,5615,0,359,15.640668523676881,1,https://account.nordvpn.com,2,2,False,False,27,28,104.17.49.74,0,0,0,0,0,0,0,0,-3.8154107252426988,-3.8282375018429553
https://account.pbs.org/,200,2020-10-06 14:58:48.642973,0,alexa,F1,12135,11485,0,650,17.66923076923077,1,https://account.pbs.org,2,2,False,False,23,24,52.20.198.132,0,0,0,0,0,0,0,0,-3.772055208874201,-3.7950885863977315
https://account.riotgames.com/,200,2020-10-06 14:58:59.249971,0,alexa,F1,5673,5640,0,33,170.9090909090909,1,https://account.riotgames.com,2,2,False,False,29,30,104.18.184.38,0,0,0,0,0,0,0,0,-3.8980685120588383,-3.909368063943885
https://account.sonymobile.com/,200,2020-10-06 14:59:09.625483,0,alexa,F1,11525,9909,64,1552,6.384664948453608,24,https://account.sonymobile.com,2,2,False,False,30,31,72.21.92.56,0,0,0,0,0,0,0,0,-3.9779168746936358,-3.9898980954642873
https://account.t-mobile.com/,200,2020-10-06 14:59:19.795523,0,alexa,F1,7848,7841,0,7,1120.142857142857,1,https://account.t-mobile.com,2,2,True,True,28,29,45.60.11.176,0,0,0,0,0,0,0,0,-3.9523029776623866,-3.967720100474499
https://account.tamin.ir/auth/login,200,2020-10-06 14:59:31.113506,0,alexa,F1,3008,2404,0,604,3.9801324503311264,1,https://account.tamin.ir,2,2,False,False,24,35,185.143.233.5,0,0,0,0,0,0,0,0,-3.875731503204188,-3.7516291673878235
https://account.ubisoft.com/,200,2020-10-06 14:59:41.649647,0,alexa,F1,322,208,0,114,1.824561403508772,1,https://account.ubisoft.com,2,2,False,False,27,28,216.98.56.223,0,0,0,0,0,0,0,0,-3.797902689682946,-3.810081020521731
https://account.viber.com/en/login,200,2020-10-06 14:59:52.064162,0,alexa,F1,3954,3651,0,303,12.049504950495047,1,https://account.viber.com,2,2,False,False,25,34,54.172.48.65,0,0,0,0,0,0,0,0,-4.1162996057016965,-4.023465189601646
https://account.woot.com/,200,2020-10-06 15:00:03.346568,0,alexa,F1,54791,52930,0,1861,28.441698011821604,1,https://account.woot.com,2,2,False,False,24,25,54.86.118.194,0,0,0,0,0,0,0,0,-3.5434651896016462,-3.5535088547976788
https://account.xiaomi.com/,200,2020-10-06 15:00:14.580249,0,alexa,F1,11636,11420,0,216,52.87037037037037,1,https://account.xiaomi.com,2,2,False,False,26,27,161.117.94.168,0,0,0,0,0,0,0,0,-3.7541634277688813,-3.767183467891461
https://account.zopim.com/,200,2020-10-06 15:00:25.654584,0,alexa,F1,2008,875,0,1133,0.7722859664607238,1,https://account.zopim.com,2,2,False,False,25,26,104.16.84.55,0,0,0,0,0,0,0,0,-3.7381493331928657,-3.7532696895151076
https://accounts.careerbuilder.com/share/login.aspx,200,2020-10-06 15:00:37.099151,0,alexa,F1,38104,35621,1145,1338,26.62257100149477,1,https://accounts.careerbuilder.com,2,3,False,False,34,51,208.82.7.22,0,0,0,0,0,0,0,0,-4.216255488903057,-4.079678649882975
https://accounts.cleartax.in/,200,2020-10-06 15:00:48.472253,0,alexa,F1,2667,1483,0,1184,1.2525337837837838,2,https://accounts.cleartax.in,2,2,False,False,28,29,99.84.167.121,0,0,0,0,0,0,0,0,-3.883337460421007,-3.896291529045928
https://accounts.eclipse.org/user/login,200,2020-10-06 15:00:59.416158,0,alexa,F1,3462,2643,0,819,3.227106227106227,1,https://accounts.eclipse.org,2,2,False,False,28,39,198.41.30.211,0,0,0,0,0,0,0,0,-3.977208628896765,-3.94075983254009
https://accounts.kakao.com/login?continue=https%3A%2F%2Faccounts.kakao.com%2Fweblogin%2Faccount%2Finfo,200,2020-10-06 15:01:10.814450,0,alexa,F1,227014,8748,204226,14040,0.6230769230769231,1,https://accounts.kakao.com,2,4,False,False,26,102,211.231.99.67,0,0,0,0,1,1,6,0,-4.420283177973867,-3.661226256269789
https://accounts.mainichi.jp/,200,2020-10-06 15:01:21.566678,0,alexa,F1,1160,984,0,176,5.590909090909091,1,https://accounts.mainichi.jp,2,2,False,False,28,29,107.154.133.193,0,0,0,0,0,0,0,0,-3.788341339656749,-3.797902689682947
https://accounts.mthai.com/,200,2020-10-06 15:01:32.828617,0,alexa,F1,8745,796,0,7949,0.10013838218643854,1,https://accounts.mthai.com,2,2,False,False,26,27,110.164.205.193,0,0,0,0,0,0,0,0,-3.6619328723735824,-3.671405583442497
https://accounts.nintendo.com/,200,2020-10-06 15:01:43.546267,0,alexa,F1,180,0,0,180,0.0,1,https://accounts.nintendo.com,2,2,False,False,29,30,18.214.80.151,0,0,0,0,0,0,0,0,-3.7647351787255054,-3.7714370294611266
https://accounts.pch.com/login,200,2020-10-06 15:01:53.894662,0,alexa,F1,18317,17093,203,1021,16.741429970617038,1,https://accounts.pch.com,2,2,False,False,24,30,23.200.60.218,0,0,0,0,0,0,0,0,-3.831401845392172,-3.5535088547976788
https://accounts.pixiv.net/login?lang=en0,200,2020-10-06 15:02:04.706253,0,alexa,F1,3527,2877,0,650,4.426153846153847,1,https://accounts.pixiv.net,2,2,False,False,26,41,104.18.31.199,0,0,0,0,1,1,1,0,-4.208297968550675,-3.854285871987246
https://accounts.thingiverse.com/,200,2020-10-06 15:02:15.122737,0,alexa,F1,5140,3640,0,1500,2.4266666666666667,1,https://accounts.thingiverse.com,2,2,False,False,32,33,35.227.80.0,0,0,0,0,0,0,0,0,-4.0060710131011685,-4.015319531114783
https://activate.hbogo.com/,200,2020-10-06 15:02:25.338739,0,alexa,F1,3666,1027,2402,237,4.333333333333333,1,https://activate.hbogo.com,2,2,False,False,26,27,199.232.193.119,0,0,0,0,0,0,0,0,-3.8100810205217313,-3.8252517372886508
https://activate.hbonow.com/login,200,2020-10-06 15:02:35.553181,0,alexa,F1,3882,1244,2402,236,5.271186440677966,1,https://activate.hbonow.com,2,2,False,False,27,33,8.252.220.124,0,0,0,0,0,0,0,0,-4.051821770808046,-3.91211389097223
https://actualisation.pole-emploi.fr/login.htm,200,2020-10-06 15:02:46.363239,0,alexa,F1,4232,2681,192,1359,1.972774098601913,1,https://actualisation.pole-emploi.fr,2,3,True,True,36,46,83.169.116.5,0,0,0,0,0,0,0,0,-4.118579554250693,-4.065079515030719
https://admin.cibercuba.com/user/login,200,2020-10-06 15:03:07.153165,0,alexa,F1,205817,15550,188723,1544,10.071243523316063,1,https://admin.cibercuba.com,2,2,False,False,27,38,104.26.10.132,0,0,0,0,0,0,0,0,-4.20819659227709,-4.060262039120378
https://admin.clips4sale.com/login/,200,2020-10-06 15:03:17.817265,0,alexa,F1,9782,8628,0,1154,7.4766031195840545,1,https://admin.clips4sale.com,2,2,False,False,28,35,52.55.69.71,0,0,0,0,0,0,1,1,-4.036006945330954,-3.994680368408909
https://admin.juksy.com/auth/login,200,2020-10-06 15:03:28.242839,0,alexa,F1,163,0,0,163,0.0,1,https://admin.juksy.com,2,2,False,False,23,34,99.84.110.124,0,0,0,0,0,0,0,0,-4.1829073264808265,-4.088779347361362
https://admin.octopuspop.com/,200,2020-10-06 15:03:39.448845,0,alexa,F1,3484,2131,0,1353,1.5750184774575018,1,https://admin.octopuspop.com,2,2,False,False,28,29,54.238.202.209,0,0,0,0,0,0,0,0,-3.702471512219747,-3.7089660826946234
https://admin.shop-pro.jp/?mode=login,200,2020-10-06 15:03:50.282961,0,alexa,F1,4644,2522,33,2089,1.2072762087123026,1,https://admin.shop-pro.jp,2,2,True,True,25,37,133.130.35.174,0,0,0,0,1,1,0,0,-4.216078027732641,-3.8438561897747237
https://admin.tuko.co.ke/,200,2020-10-06 15:04:00.697073,0,alexa,F1,484,481,0,3,160.33333333333334,0,https://admin.tuko.co.ke,3,3,False,False,24,25,52.73.233.162,0,0,0,0,0,0,0,0,-3.9132696895151073,-3.938721875540868
https://admin.typeform.com/login/,200,2020-10-06 15:04:11.273804,0,alexa,F1,9347,8971,190,186,48.23118279569893,1,https://admin.typeform.com,2,2,False,False,26,33,52.2.116.228,0,0,0,0,0,0,0,0,-4.1272831343132905,-4.026986833359286
https://admob.umeng.com/,200,2020-10-06 15:04:23.040142,0,alexa,F1,7520,4290,3013,217,19.769585253456217,1,https://admob.umeng.com,2,2,False,False,23,24,203.119.215.106,0,0,0,0,0,0,0,0,-3.9387218755408675,-3.969001629875993
https://admx.mpnrs.com/,200,2020-10-06 15:04:34.986654,0,alexa,F1,2196,1147,686,363,3.1597796143250685,1,https://admx.mpnrs.com,2,2,False,False,22,23,62.216.176.12,0,0,0,0,0,0,0,0,-3.762267390651494,-3.7887549139935026
https://adultfriendfinder.com/go/page/standard_login.html,200,2020-10-06 15:04:46.247822,0,alexa,F1,100466,77605,17397,5464,14.202964860907759,1,https://www.adultfriendfinder.com,2,2,False,False,33,57,69.165.107.69,0,0,0,0,0,0,0,0,-4.230113760896475,-4.187889194919351
https://adyou.me/,200,2020-10-06 15:04:57.238940,0,alexa,F1,29071,23724,0,5347,4.4368804937348045,1,https://www.adyou.me,2,1,False,False,20,17,104.21.234.227,0,0,0,0,0,0,0,0,-3.690116517593666,-3.7841837197791888
https://agar.io/,200,2020-10-06 15:05:07.419795,0,alexa,F1,5172,4844,0,328,14.768292682926829,1,https://www.agar.io,2,1,False,False,19,16,104.17.154.222,0,0,0,0,0,0,0,0,-3.452819531114783,-3.5766176449086675
https://aglasem.com/,200,2020-10-06 15:05:18.625663,0,alexa,F1,6849,2091,0,4758,0.4394703656998739,1,https://www.aglasem.com,2,1,False,False,23,20,0,0,0,0,0,0,0,0,0,-3.6841837197791887,-3.795088586397732
https://ahrefs.com/user/login,200,2020-10-06 15:05:28.934101,0,alexa,F1,6658,5651,0,1007,5.611717974180737,1,https://www.ahrefs.com,2,1,False,False,22,29,13.248.206.194,0,0,0,0,0,0,0,0,-4.073329701949522,-3.788754913993502
https://ais.osym.gov.tr/Yetki/Giris,200,2020-10-06 15:05:40.224695,0,alexa,F1,6591,3611,0,2980,1.211744966442953,1,https://ais.osym.gov.tr,3,3,False,False,23,35,45.156.13.22,0,0,0,0,0,0,0,0,-3.9648576597402947,-3.729446194905256
https://akoam.com/index.php/_auth3254_/login,200,2020-10-06 15:05:51.264917,0,alexa,F1,594,196,0,398,0.492462311557789,1,https://www.akoam.com,2,2,False,False,21,44,104.21.234.183,0,0,0,0,0,0,4,0,-4.427975300790611,-3.5944656369614525
https://all-free-download.com/,200,2020-10-06 15:06:01.763485,0,alexa,F1,23924,3303,3440,17181,0.19224724986904132,1,https://www.all-free-download.com,2,1,True,True,33,30,157.230.1.149,0,0,0,0,0,0,0,0,-4.0980685120588385,-4.089552452560668
https://allabout.co.jp/,200,2020-10-06 15:06:11.978820,0,alexa,F1,65598,12310,0,53288,0.2310088575288996,1,https://www.allabout.co.jp,3,2,False,False,26,23,35.190.68.192,0,0,0,0,0,0,0,0,-3.675310868912364,-3.767183467891461
https://alphacoders.com/users/login,200,2020-10-06 15:06:22.483325,0,alexa,F1,38999,5274,32595,1130,4.667256637168141,1,https://www.alphacoders.com,2,1,False,False,27,35,104.20.15.194,0,0,0,0,0,0,0,0,-4.0791433740260095,-3.91211389097223
https://analytics.blogspot.fr/,200,2020-10-06 15:06:33.933015,0,alexa,F1,109111,51738,29197,28176,1.836243611584327,1,https://analytics.blogspot.fr,2,2,False,False,29,30,209.85.146.132,0,0,0,0,0,0,0,0,-3.9898980954642873,-4.004364184708143
https://angebot.autoscout24.de/login?fromNavi=login,200,2020-10-06 15:06:46.500534,0,alexa,F1,12532,590,10274,1668,0.3537170263788969,4,https://angebot.autoscout24.de,2,2,False,False,30,51,3.122.69.37,0,0,0,0,1,1,2,2,-4.478428224528732,-3.9614063297218425
https://animevost.org/tags/Horizon/,200,2020-10-06 15:06:57.701353,0,alexa,F1,70723,21652,56,49015,0.4417423237784352,1,https://www.animevost.org,2,1,False,False,25,35,172.67.169.111,0,0,0,0,0,0,0,0,-3.9188679318992428,-3.9434651896016457
https://answer.eol.cn/,200,2020-10-06 15:07:10.734898,0,alexa,F1,9122,3459,2667,2996,1.154539385847797,1,https://answer.eol.cn,2,2,False,False,21,22,202.205.109.151,0,0,0,0,0,0,0,0,-3.7887549139935026,-3.820888851350188
https://anyporn.com/login.php,200,2020-10-06 15:07:21.970893,0,alexa,F1,5656,3725,0,1931,1.9290523045054373,1,https://www.anyporn.com,2,2,False,False,23,29,88.208.55.1,0,0,0,0,0,0,0,0,-3.8833374604210067,-3.7950885863977324
https://anysex.com/login.php,200,2020-10-06 15:07:32.684828,0,alexa,F1,5235,4132,0,1103,3.7461468721668174,1,https://www.anysex.com,2,2,False,False,22,28,78.140.178.83,0,0,0,0,0,0,0,0,-4.03914867190307,-3.879664004902593
https://api.2gis.ru/,200,2020-10-06 15:07:58.242386,0,alexa,F1,15021,2012,2086,10923,0.1841984802709878,1,https://api.2gis.ru,2,2,False,False,19,20,91.236.51.53,0,0,0,0,0,0,1,1,-3.5841837197791886,-3.6163485660751657
https://apkpure.com/login,200,2020-10-06 15:08:08.824116,0,alexa,F1,43754,6693,33778,3283,2.038684130368565,1,https://www.apkpure.com,2,1,False,False,23,25,104.20.82.194,0,0,0,0,0,0,0,0,-4.103465189601645,-3.8492239123906247
https://app.box.net/login/,200,2020-10-06 15:08:19.277636,0,alexa,F1,4144,1179,1558,1407,0.837953091684435,1,https://app.box.net,2,2,False,False,19,26,107.152.29.201,0,0,0,0,0,0,0,0,-3.7962176025900556,-3.5368867237421693
https://app.clickfunnels.com/,200,2020-10-06 15:08:29.949606,0,alexa,F1,12012,11004,693,315,34.93333333333333,1,https://app.clickfunnels.com,2,2,False,False,28,29,104.16.12.194,0,0,0,0,0,0,0,0,-4.021268494903765,-4.039148671903071
https://app.greenhouse.io/,200,2020-10-06 15:08:40.768265,0,alexa,F1,408363,407532,0,831,490.4115523465704,2,https://app.greenhouse.io,2,2,False,False,25,26,3.227.153.163,0,0,0,0,0,0,0,0,-3.767183467891461,-3.7834651896016465
https://app.jobvite.com/login/jvlogin.aspx,200,2020-10-06 15:08:51.269496,0,alexa,F1,35258,33672,424,1162,28.977624784853703,1,https://app.jobvite.com,2,3,False,False,23,42,52.20.8.108,0,0,0,0,0,0,0,0,-4.147920696433751,-3.8492239123906247
https://app.os.tc/login,200,2020-10-06 15:09:01.719019,0,alexa,F1,17611,17349,0,262,66.2175572519084,1,https://app.os.tc,2,2,False,False,17,23,104.16.220.96,0,0,0,0,0,0,0,0,-3.6424896731661254,-3.1751231351134614
https://app.smartsheet.com/b/home,200,2020-10-06 15:09:12.128136,0,alexa,F1,4650,2889,0,1761,1.6405451448040886,1,https://app.smartsheet.com,2,2,False,False,26,33,54.82.226.57,0,0,0,0,0,0,0,0,-3.657289952363989,-3.565448371820825
https://app.yinxiang.com/Login.action,200,2020-10-06 15:09:23.247869,0,alexa,F1,6535,4316,0,2219,1.9450202794051368,1,https://app.yinxiang.com,2,3,False,False,24,37,58.87.82.241,0,0,0,0,0,0,0,0,-3.897849986899739,-3.8868421881310122
https://appmedia.jp/appli-data?id=103,200,2020-10-06 15:09:34.337636,0,alexa,F1,33470,29855,3182,433,68.94919168591224,0,https://www.appmedia.jp,2,1,False,True,23,37,0,0,0,0,0,1,1,3,0,-3.9624542984014464,-3.6211755429194707
https://appoftheday.downloadastro.com/login/,200,2020-10-06 15:09:44.916108,0,alexa,F1,8206,6124,784,1298,4.7180277349768875,1,https://appoftheday.downloadastro.com,2,2,False,False,37,44,104.26.3.247,0,0,0,0,0,0,0,0,-4.11807820934971,-3.9900097040407405
https://apps.bola.net/m/login.php,200,2020-10-06 15:09:55.794196,0,alexa,F1,1258,656,0,602,1.089700996677741,1,https://apps.bola.net,2,3,False,False,21,33,35.247.139.186,0,0,0,0,0,0,0,0,-3.7983512260625827,-3.5585186130489057
https://archive.codeplex.com/?p=autologin,200,2020-10-06 15:10:07.461258,0,alexa,F1,257,51,0,206,0.24757281553398056,1,https://archive.codeplex.com,2,2,False,False,28,41,52.183.82.125,0,0,0,0,1,1,0,0,-4.338663284842051,-4.039148671903071
https://archiveofourown.org/users/Login,200,2020-10-06 15:10:19.642753,0,alexa,F1,40301,30247,0,10054,3.0084543465287448,1,https://www.archiveofourown.org,2,1,False,False,31,39,104.153.64.122,0,0,0,0,0,0,0,0,-4.09656816818019,-4.026619294188054
https://archivio.pubblica.istruzione.it/webmail/posta_ata.shtml,200,2020-10-06 15:10:32.171274,0,alexa,F1,46199,29580,685,15934,1.8564076816869588,1,https://archivio.pubblica.istruzione.it,3,4,False,False,39,63,89.97.132.230,0,0,0,0,0,0,0,0,-4.190181805659428,-4.0478467699778795
https://areautente.ilsole24ore.com/,200,2020-10-06 15:10:43.646249,0,alexa,F1,9986,5540,89,4357,1.2715170989212758,1,https://areautente.ilsole24ore.com,2,2,False,False,34,35,212.45.98.215,0,0,0,0,0,0,2,2,-4.01158543183743,-4.017917900762097
https://arstechnica.com/civis/ucp.php?mode=login,200,2020-10-06 15:10:54.330639,0,alexa,F1,3915,2307,0,1608,1.4347014925373134,1,https://www.arstechnica.com,2,2,False,False,27,48,3.128.236.93,0,0,0,0,1,1,0,0,-4.238521032323435,-3.8561962982193805
https://arxiv.org/login,200,2020-10-06 15:11:05.061394,0,alexa,F1,2487,1017,0,1470,0.6918367346938775,3,https://www.arxiv.org,2,1,False,False,21,23,128.84.21.199,0,0,0,0,0,0,0,0,-3.882045108136862,-3.7849418274376423
https://ascii.jp/elem/000/000/832/832582/,200,2020-10-06 15:11:15.717185,0,alexa,F1,69418,13209,720,55489,0.2380471805222657,1,https://www.ascii.jp,2,1,False,False,20,41,0,0,0,0,0,0,0,15,0,-3.869270297089941,-3.484183719779189
https://auth.arduino.cc/login,200,2020-10-06 15:11:27.382656,0,alexa,F1,3005,2882,0,123,23.430894308943092,1,https://auth.arduino.cc,2,2,False,False,23,29,18.214.62.230,0,0,0,0,0,0,0,0,-3.9783335811852645,-3.795088586397732
https://auth.auto.ru/,200,2020-10-06 15:11:38.427021,0,alexa,F1,6788,1605,3359,1824,0.8799342105263158,1,https://auth.auto.ru,2,2,False,False,20,21,213.180.204.188,0,0,0,0,0,0,0,0,-3.2728043273346206,-3.2841837197791883
https://auth.geeksforgeeks.org/,200,2020-10-06 15:11:48.692384,0,alexa,F1,29402,11629,16995,778,14.947300771208225,1,https://auth.geeksforgeeks.org,2,2,False,False,30,31,34.213.38.17,0,0,0,0,0,0,0,0,-3.7600172778496534,-3.764735178725505
https://auth.m.afreecatv.com/login,200,2020-10-06 15:11:59.638626,0,alexa,F1,4285,3310,316,659,5.022761760242791,1,https://auth.m.afreecatv.com,3,3,False,False,28,34,58.229.212.249,0,0,0,0,0,0,0,0,-4.13850217929474,-3.8248629576173565
https://auth.opera.com/,200,2020-10-06 15:12:10.274389,0,alexa,F1,5006,3092,54,1860,1.6623655913978497,1,https://auth.opera.com,2,2,False,False,22,23,107.167.110.211,0,0,0,0,0,0,0,0,-3.675310868912364,-3.697845823084412
https://auth.udacity.com/sign-in,200,2020-10-06 15:12:30.616308,0,alexa,F1,30160,30104,0,56,537.5714285714286,1,https://auth.udacity.com,2,2,False,True,24,32,104.18.11.116,0,0,0,0,0,0,0,0,-4.015319531114783,-3.7516291673878235
https://auto.ria.com/login.html?from_url=/autointer/seat/?page=1,200,2020-10-06 15:12:41.723115,0,alexa,F1,55097,20694,19878,14525,1.4247160068846816,1,https://auto.ria.com,2,3,False,False,20,64,213.95.148.40,0,0,0,0,2,2,1,0,-4.298283352803367,-3.6841837197791887
https://avgle.com/login,200,2020-10-06 15:12:52.070787,0,alexa,F1,13672,8985,1414,3273,2.7451879010082494,1,https://www.avgle.com,2,1,False,False,21,23,172.64.108.36,0,0,0,0,0,0,0,0,-3.969001629875993,-3.880179922675737
https://avnori.com/login?url=https%3A%2F%2Favnori.com%2Fpost%2F51536,200,2020-10-06 15:13:03.080061,0,alexa,F1,25660,8325,300,17035,0.4886997358379807,1,https://www.avnori.com,2,2,False,False,22,68,104.27.141.69,0,0,0,0,1,1,10,0,-4.598369003512378,-3.879664004902593
https://azams.tmall.com/,200,2020-10-06 15:13:20.974990,0,alexa,F1,31718,14588,3155,13975,1.0438640429338104,1,https://azams.tmall.com,2,2,False,False,23,24,198.11.188.13,0,0,0,0,0,0,0,0,-3.5424812503605785,-3.555533151426995
https://backoffice.aviasales.ru/,200,2020-10-06 15:13:31.683089,0,alexa,F1,7123,7049,0,74,95.25675675675676,1,https://backoffice.aviasales.ru,2,2,False,False,31,32,188.42.137.172,0,0,0,0,0,0,0,0,-4.077819531114783,-4.091135423220312
https://bama.ir/profile,200,2020-10-06 15:13:43.794025,0,alexa,F1,4822,1246,0,3576,0.3484340044742729,1,https://www.bama.ir,2,1,False,False,19,23,185.143.234.5,0,0,0,0,0,0,0,0,-3.882045108136862,-3.5766176449086675
https://banco.bradesco/,200,2020-10-06 15:13:54.000918,0,alexa,F1,8530,8421,0,109,77.25688073394495,1,https://www.banco.bradesco,2,1,False,False,26,23,23.35.73.240,0,0,0,0,0,0,0,0,-3.795088586397732,-3.902174814211728
https://band.us/,200,2020-10-06 15:14:04.856920,0,alexa,F1,4846,4471,0,375,11.922666666666665,1,https://www.band.us,2,1,False,False,19,16,182.162.193.123,0,0,0,0,0,0,0,0,-3.452819531114783,-3.5766176449086675
https://bank.barclays.co.uk/olb/authlogin/loginAppContainer.do,200,2020-10-06 15:14:15.438756,0,alexa,F1,6224,3959,0,2265,1.7479028697571743,1,https://bank.barclays.co.uk,3,4,False,False,27,62,23.65.235.232,0,0,0,0,0,0,0,0,-4.299303424352555,-3.9582291686698796
https://basecamp.com/,200,2020-10-06 15:14:25.907039,0,alexa,F1,6998,1176,0,5822,0.20199244245963585,2,https://www.basecamp.com,2,1,False,False,24,21,204.62.115.76,0,0,0,0,0,0,0,0,-3.594465636961452,-3.7201755214643453
https://battlelog.battlefield.com/bf4/gate/,200,2020-10-06 15:14:36.246642,0,alexa,F1,17569,15567,0,2002,7.7757242757242775,1,https://battlelog.battlefield.com,2,2,False,False,33,43,104.82.19.151,0,0,0,0,0,0,1,0,-3.919964756256354,-3.8848588918890474
https://bc.vc/panel/login.php,200,2020-10-06 15:14:50.129051,0,alexa,F1,2178,1180,0,998,1.182364729458918,1,https://www.bc.vc,2,2,False,False,17,29,172.67.150.86,0,0,0,0,0,0,0,0,-3.8924637537482623,-3.337175341123077
https://bfmbusiness.bfmtv.com/mon-compte/s-identifier.html,200,2020-10-06 15:15:01.236588,0,alexa,F1,58063,52971,86,5006,10.581502197363164,1,https://bfmbusiness.bfmtv.com,2,3,False,True,29,58,13.226.18.34,0,0,0,0,0,0,0,0,-4.161366719370537,-3.8833374604210067
